553D2007     572S2006     29S2005      2005 1   17378  5.0 1    17477 33 3 4 3 1    17539  51 5 5 5 2 2007  2  99 161  .    .  .  .  .  .
553S1993     92-035       62D1991      1991 1   12274  5.0 1    12367 39 4 4 4 1    12472  45 3 3 3 1 1993  2  93 198  1    . 32  . 45  .
553S1994     504S1993     45D1989      1989 1   12642  6.3 1    12719 34 3 3 3 1    12822  40 1 1 1 1 1994  5  77 180  3    . 26  . 40  .
553S2000     572D1996     117D1996     1996 1   14837  7.2 1    14939 43 4 4 4 1    15001  52 4 4 3 1 2000  4 102 164 19    . 30  . 52  .
553S2005     516D2004     39S2002      2002 1   16662  6.0 1    16803 33 4 4 4 1    16852  48 5 4 5 1 2005  3 141 190 32    . 33  . 48  .
553T1995     92-035       20T1989      1989 1   13012  5.8 3    13095 55 5 5 4 1    13207  76 5 4 4 3 1995  6  83 195  .    .  .  .  .  .
554D1992     RIDGE        15D1988      1988 1   11902  4.4 1    12066 28 2 2 2 1    12129  37 2 2 2 2 1992  4 164 227  .    .  .  .  .  .
554D1994     143          04721992     1992 1   12642  6.0 1    12719 32 2 2 2 1    12822  54 3 3 3 2 1994  2  77 180  3    . 28  . 54  .
554D1995     4035         80T1991      1991 1   13013  3.0 1    13095 29 3 4 4 1    13207  46 3 4 3 2 1995  4  82 194  5    . 30  . 46  .
554D1996     3721         62D1994      1994 1   13363  5.0 1    13461 26 2 2 2 1    13573  35 2 2 2 2 1996  2  98 210  7    . 28  . 35  .
554D1997     554S1993     9D1994       1994 1   13732  6.5 1    13840 35 3 3 3 1    13947  44 3 3 3 2 1997  3 108 215 10    . 31  . 44  .
554D1998     581D1996     12T1995      1995 1   14104  5.8 1    14204 21 1 1 1 1    14312  37 2 2 2 2 1998  3 100 208 13    . 29  . 37  .
554D2000     556S1998     68D1996      1996 1   14837  5.6 1    14939 34 2 3 3 1    15001  53 3 3 3 2 2000  4 102 164 19    . 30  . 53  .
554D2004     546D2003     83S2002      2002 1   16292  4.0 1    16409 45 3 4 4 1    16485  48 4 3 4 2 2004  2 117 193 29    . 37  . 48  .
554D2006     555D2005     81D2000      2000 1   17028  5.0 1    17127 36 3 3 3 1    17197  52 2 3 3 2 2006  6  99 169 34    . 28  . 52  .
554D2007     524D2005     28D2000      2000 1   17378  5.0 1    17477 34 2 3 4 1    17539  53 5 5 4 2 2007  7  99 161  .    .  .  .  .  .
554S1993     92-035       56T1991      1991 1   12278  6.0 1    12367 34 4 3 3 1    12472  45 4 3 4 1 1993  2  89 194  1    . 26  . 45  .
554S2003     502S2002     56D2000      2000 1   15928  5.0 1    16001 33 4 4 4 1    16116  58 4 5 4 1 2003  3  73 188 26    . 34  . 58  .
554S2005     516D2004     163S2003     2003 1   16663  8.0 1    16803 25 2 2 2 1    16852  24 2 1 2 1 2005  2 140 189 32    . 18  . 24  .
555D1995     4035         80T1991      1991 1   13013  2.8 1    13095 33 4 4 4 1    13207  48 3 4 4 2 1995  4  82 194  5    . 33  . 48  .
555D1997     4397         73D1995      1995 1   13732  5.2 1    13840 31 3 3 3 1    13947  52 4 5 5 2 1997  2 108 215 10    . 38  . 52  .
555D1998     3721         12D1993      1993 1   14104  5.1 3    14204 47 4 5 5 2    14325  66 4 4 4 2 1998  5 100 221 15    . 33  . 66  .
555D2000     595D1997     67D1996      1996 1   14837  6.7 1    14939 45 3 4 3 1    15001  54 3 4 3 2 2000  4 102 164 19    . 31  . 54  .
555D2005     507S2003     112D2000     2000 1   16663  6.5 1    16803 40 4 4 4 1    16852  53 5 5 5 2 2005  5 140 189 32    . 34  . 53  .
555D2007     524D2005     28D2000      2000 1   17378  4.5 1    17477 35 4 4 4 1    17539  53 4 4 5 2 2007  7  99 161  .    .  .  .  .  .
555S1993     92-035       4ZTCG1990    1990 1   12278  4.9 1    12367 33 3 4 3 1    12472  37 3 3 3 1 1993  3  89 194  1    . 28  . 37  .
555S2006     627D2001     114S2002     2002 1   17028  6.0 1    17127 54 5 5 5 1    17197  79 5 5 5 1 2006  4  99 169 34    . 33  . 79  .
556D1992     RIDGE        6D1987       1987 1   11902  3.3 1    12066 38 4 4 4 1    12129  43 2 2 2 2 1992  5 164 227  .    .  .  .  .  .
556D1995     554S1993     36D1991      1991 1   13014  6.5 1    13095 29 3 3 3 1    13207  49 3 4 4 2 1995  4  81 193  5    . 27  . 49  .
556D1997     4397         73D1995      1995 1   13732  4.3 1    13840 33 3 3 3 1    13947  50 4 4 4 2 1997  2 108 215 10    . 33  . 50  .
556D2000     595D1997     67D1996      1996 1   14837  5.6 1    14939 35 3 4 4 1    15001  48 3 3 3 2 2000  4 102 164 19    . 27  . 48  .
556D2002     627D2001     65D1997      1997 1   15571  8.0 1    15671 43 3 4 4 1    15749  54 4 5 4 2 2002  5 100 178 24    . 30  . 54  .
556D2003     513D2001     129D1999     1999 1   15928  3.5 1    16001 23 1 1 1 1    16116  42 2 3 3 2 2003  4  73 188 26    . 30  . 42  .
556S1994     570S1992     49D1991      1991 1   12643  7.0 1    12719 35 3 3 3 1    12822  54 3 3 3 1 1994  3  76 179  3    . 31  . 54  .
556S1998     591D1997     33D1994      1994 1   14104  8.5 1    14204 44 4 4 4 1    14312  65 4 4 4 1 1998  4 100 208 13    . 39  . 65  .
556S2004     627D2001     107D2000     2000 1   16292  5.0 1    16409 44 2 2 3 1    16485  48 3 2 3 1 2004  4 117 193 29    . 35  . 48  .
557D1993     92-035       82D1991      1991 1   12283  2.7 1    12367 27 3 2 3 1    12472  32 2 2 2 2 1993  2  84 189  1    . 24  . 32  .
557D1997     563S1994     4D1994       1994 1   13732  5.0 1    13840 27 2 3 3 1    13947  38 2 3 3 2 1997  3 108 215 10    . 31  . 38  .
557D1999     574S1997     56S1993      1993 1   14465  2.5 1    14526 17 2 4 3 1    14660  45 3 4 3 2 1999  6  61 195 16    . 33  . 45  .
557D2000     568D1999     116S1996     1996 1   14837  6.8 1    14939 40 3 4 3 1    15001  58 4 4 4 2 2000  4 102 164 19    . 32  . 58  .
557D2002     650D2000     136D2000     2000 1   15571  7.6 1    15671 31 2 2 3 1    15749  38 2 2 2 2 2002  2 100 178 24    . 28  . 38  .
557D2006     611D2005     112D2000     2000 1   17028  6.0 1    17127 42 5 5 4 1    17197  68 4 4 4 2 2006  6  99 169 34    . 33  . 68  .
557S1994     143          20D1992      1992 1   12644  4.0 1    12719 37 3 3 3 1    12822  53 2 2 3 1 1994  2  75 178  3    . 30  . 53  .
557S1995     4035         89S1993      1993 1   13017  4.9 1    13095 37 3 4 3 1    13207  45 3 3 3 1 1995  2  78 190  5    . 32  . 45  .
557S2003     559S2002     149S2001     2001 1   15929  4.7 1    16001 34 3 4 3 1    16116  56 4 5 4 1 2003  2  72 187 26    . 34  . 56  .
557T2004     444          100T2001     2001 1   16292  4.0 1    16409 40 2 2 2 1    16485  39 3 2 3 3 2004  3 117 193 29    . 33  . 39  .
558D1992     WALKER89     72ZWDM1990   1990 1   11902  6.0 1    12066 46 4 4 4 1    12129  58 4 4 4 2 1992  2 164 227  .    .  .  .  .  .
558D1994     527D1993     87S1991      1991 1   12644  4.5 1    12719 32 3 3 4 1    12822  55 3 4 3 2 1994  3  75 178  3    . 31  . 55  .
558D1999     572D1996     61D1997      1997 1   14465  3.8 1    14526 28 2 3 2 1    14660  55 3 4 3 2 1999  2  61 195 16    . 34  . 55  .
558D2002     650D2000     136D2000     2000 1   15571  5.3 1    15671 41 3 4 3 1    15749  48 2 3 2 2 2002  2 100 178 24    . 31  . 48  .
558D2006     611D2005     34D2000      2000 1   17029  4.0 1    17127 16 1 1 1 1    17197  27 2 2 1 2 2006  6  98 168 34    . 17  . 27  .
558S1995     92-035       33D1993      1993 1   13017  4.5 1    13095 30 3 3 4 1    13207  52 4 4 5 1 1995  2  78 190  5    . 32  . 52  .
558S2003     616S2001     101D2001     2001 1   15929  4.6 2    16048 36 3 3 3 1    16116  58 4 4 4 1 2003  2 119 187 27    . 33  . 58  .
558T1997     554S1993     29S1994      1994 1   13733  4.4 1    13840 24 2 2 2 1    13947  38 2 2 2 3 1997  3 107 214 10    . 32  . 38  .
558T2004     444          100T2001     2001 1   16292  3.5 2    16409 50 4 3 3 1    16485  57 4 3 4 3 2004  3 117 193 30    . 33  . 57  .
559D1995     525D1994     49D1990      1990 1   13018  4.6 1    13095 29 2 2 2 1    13207  47 3 5 3 2 1995  5  77 189  5    . 31  . 47  .
559D1999     572D1996     61D1997      1997 1   14465  4.0 1    14526 23 2 2 2 1    14660  48 3 4 4 2 1999  2  61 195 16    . 33  . 48  .
559D2000     563S1999     110S1996     1996 1   14837  4.7 1    14939 35 3 3 3 1    15001  53 4 4 4 2 2000  4 102 164 19    . 32  . 53  .
559D2001     568D1999     56D1999      1999 1   15205  4.6 1    15306 43 3 4 3 1    15383  49 3 3 3 2 2001  2 101 178 22    . 28  . 49  .
559D2004     561S2003     70T1997      1997 1   16292  6.0 2    16409 19 1 1 1 1    16485  24 1 1 1 2 2004  7 117 193 30    . 20  . 24  .
559D2005     539D2004     47D2002      2002 1   16663  4.5 1    16803 39 3 3 4 1    16852  57 5 3 4 2 2005  3 140 189 32    . 33  . 57  .
559S1993     92-035       5ZHBK1990    1990 1   12285  5.8 1    12367 35 3 3 4 1    12472  43 3 3 3 1 1993  3  82 187  1    . 30  . 43  .
559S2002     514D2001     126D2000     2000 1   15571  5.8 1    15671 46 5 5 5 1    15749  59 5 5 5 1 2002  2 100 178 24    . 35  . 59  .
559S2003     616S2001     163D2001     2001 1   15929  4.4 1    16001 29 2 2 2 1    16116  58 4 5 4 1 2003  2  72 187 26    . 34  . 58  .
559T1997     554S1993     29S1994      1994 1   13733  3.8 1    13840 22 2 2 2 1    13947  43 3 3 3 3 1997  3 107 214 10    . 35  . 43  .
55D1994      554S1993     14D1989      1989 2   12647  4.2 3    12719 24 2 2 2 1    12822  44 3 3 3 2 1994  5  72 175  . 1996  . 24  .  7
55D1996      563S1994     31D1994      1994 2   13364  4.0 3    13461 42 4 4 4 1    13573  53 4 4 4 2 1996  2  97 209  . 1998  . 24  .  4
55D1997      4397         92-0511992   1992 2   13732  6.6 1    13840 28 3 3 2 1    13947  56 4 4 4 2 1997  5 108 215  .    .  .  .  .  .
55D1998      600D1996     67D1991      1991 2   14105  5.2 1    14204 27 3 2 2 1    14312  55 4 5 4 2 1998  7  99 207  . 2000  . 24  .  9
55D1999      574S1997     54D1994      1994 2   14467  3.0 1    14526 17 2 3 3 1    14660  35 1 1 1 2 1999  5  59 193  .    .  .  .  .  .
55D2000      567S1999     58T1997      1997 2   14838  5.5 1    14939 47 4 4 4 1    15001  50 4 4 4 2 2000  3 101 163  .    .  .  .  .  .
55D2001      568D1999     30D1994      1994 2   15207  3.8 1    15306 25 2 2 2 1    15383  47 3 5 4 2 2001  7  99 176  . 2003  . 24  .  9
55D2002      514D2001     97S2000      2000 2   15572  5.0 1    15671 40 4 4 4 1    15749  50 4 5 3 2 2002  2  99 177  . 2003  . 13  .  3
55S1992      542D1990     9T1986       1986 2   11903  6.0 1    12066 47 5 5 5 1    12129  57 4 4 4 1 1992  6 163 226  .    .  .  .  .  .
55S1993      570S1992     3D1992       1992 2   12303  7.5 2    12408 29 4 4 3 1    12472  29 2 3 2 1 1993  1 105 169  . 1997  . 47  .  5
55S1995      4035         34D1988      1988 2   13024  6.6 1    13095 35 4 4 4 1    13207  50 4 4 4 1 1995  7  71 183  .    .  .  .  .  .
55S2003      540D2000     47D2000      2000 2   15930  6.0 1    16001 36 5 5 5 1    16116  58 5 4 4 1 2003  3  71 186  . 2006  . 36  .  6
55S2006      611D2005     165D2003     2003 2   17030  7.0 1    17127 30 2 2 2 1    17197  41 4 5 5 1 2006  3  97 167  .    .  .  .  .  .
560D1992     102Y         52D1990      1990 1   11903  5.3 1    12066 38 3 3 3 1    12129  50 3 3 3 2 1992  2 163 226  .    .  .  .  .  .
560D1995     525D1994     8D1989       1989 1   13018  5.0 3    13095 40 3 3 3 1    13207  60 4 5 4 2 1995  6  77 189  .    .  .  .  .  .
560D1996     92-035       72D1993      1993 1   13365  5.5 1    13461 29 2 2 2 1    13573  35 2 2 2 2 1996  3  96 208  7    . 27  . 35  .
560D2001     529T2000     95D1997      1997 1   15206  5.5 1    15306 35 3 3 3 1    15383  45 3 3 2 2 2001  4 100 177 22    . 26  . 45  .
560S1993     92-035       2D1992       1992 1   12297  4.0 2    12408 27 3 3 3 1    12472  33 2 2 2 1 1993  1 111 175  2    . 27  . 33  .
560S1998     609D1996     141S1996     1996 1   14105  3.6 3    14204 36 3 3 3 1    14312  59 4 5 3 1 1998  2  99 207 15    . 32  . 59  .
560S1999     31           98S1997      1997 1   14465  8.5 1    14526 37 4 3 3 1    14660  55 3 3 2 1 1999  2  61 195 16    . 34  . 55  .
560S2003     502S2002     58T1997      1997 1   15930  3.0 1    16001 25 2 2 2 1    16116  53 3 4 4 1 2003  6  71 186 26    . 35  . 53  .
560S2005     539D2003     153D2001     2001 1   16663  8.0 1    16803 50 4 5 5 1    16852  56 4 5 5 1 2005  4 140 189 32    . 33  . 56  .
560S2006     611D2005     44D2000      2000 1   17029  7.0 1    17127 45 4 4 5 1    17197  58 3 4 5 1 2006  6  98 168 34    . 33  . 58  .
561D1992     RIDGE        43D1989      1989 1   11903  4.8 1    12066 38 3 3 3 1    12129  49 4 2 3 2 1992  3 163 226  .    .  .  .  .  .
561D1996     563S1994     56S1993      1993 1   13365  5.5 1    13461 36 3 4 4 1    13573  43 3 4 4 2 1996  3  96 208  7    . 29  . 43  .
561D1999     572D1996     84D1996      1996 1   14466  5.2 1    14526 27 3 3 3 1    14660  59 3 4 2 2 1999  3  60 194 16    . 34  . 59  .
561D2004     559S2002     70T2001      2001 1   16292  7.0 1    16409 30 2 2 2 1    16485  38 3 4 3 2 2004  3 117 193 29    . 35  . 38  .
561D2005     561S2003     4D2001       2001 1   16664  6.5 1    16803 20 3 3 2 1    16852  20 1 1 1 2 2005  4 139 188 32    . 30  . 20  .
561S1993     569D1992     9D1992       1992 1   12298  4.0 2    12408 32 4 4 3 1    12472  35 3 3 2 1 1993  1 110 174  2    . 26  . 35  .
561S2003     514D2001     43S1997      1997 1   15930  4.6 2    16048 57 5 5 5 1    16116  73 5 5 5 1 2003  6 118 186 27    . 38  . 73  .
561S2006     627D2001     170S2003     2003 1   17029  8.0 3    17127 44 3 3 3 1    17197  57 3 4 3 1 2006  3  98 168  .    .  .  .  .  .
561S2007     557D2006     130D2003     2003 1   17380  6.5 1    17477 46 3 4 5 1    17539  64 4 3 3 1 2007  4  97 159  .    .  .  .  .  .
561T1997     563S1994     5D1994       1994 1   13733  3.3 3    13840 41 3 4 3 1    13947  50 3 3 3 3 1997  3 107 214 12    . 33  . 50  .
561T2001     605D2000     74D1998      1998 1   15206  6.0 1    15306 30 2 2 2 1    15383  52 3 3 3 3 2001  3 100 177 22    . 32  . 52  .
562D1992     RIDGE        43D1989      1989 1   11903  4.7 1    12066 43 4 4 4 1    12129  51 3 3 3 2 1992  3 163 226  .    .  .  .  .  .
562D1995     527D1993     56T1991      1991 1   13019  5.5 1    13095 36 4 4 4 1    13207  60 4 5 4 2 1995  4  76 188  5    . 33  . 60  .
562D1996     553T1995     39D1993      1993 1   13365  5.5 1    13461 36 3 3 3 1    13573  38 2 1 2 2 1996  3  96 208  7    . 28  . 38  .
562D1999     572D1996     84D1996      1996 1   14466  4.8 1    14526 27 3 4 3 1    14660  62 4 4 3 2 1999  3  60 194 16    . 34  . 62  .
562D2003     616S2001     3D2001       2001 1   15930  4.5 2    16048 42 3 3 3 1    16116  56 3 5 3 2 2003  2 118 186 27    . 34  . 56  .
562D2004     559S2002     70T2001      2001 1   16292  6.0 1    16409 33 3 3 3 1    16485  34 2 1 2 2 2004  3 117 193 29    . 27  . 34  .
562S2000     595D1997     41D1996      1996 1   14838  7.3 1    14939 45 4 4 4 1    15001  63 4 4 3 1 2000  4 101 163 19    . 33  . 63  .
562S2006     555D2005     89S2004      2004 1   17029  7.0 1    17127 35 3 3 2 1    17197  49 4 2 2 1 2006  2  98 168 34    . 28  . 49  .
562S2007     536S2006     2D2004       2004 1   17380  4.0 2    17459 22 3 3 2 1    17539  35 2 2 2 1 2007  3  79 159  .    .  .  .  .  .
562T1994     554S1993     51D1991      1991 1   12644  4.2 1    12719 33 3 4 4 1    12822  53 2 3 3 3 1994  3  75 178  3    . 29  . 53  .
562T1997     563S1994     5D1994       1994 1   13733  3.2 1    13840 24 2 2 2 1    13947  37 2 2 3 3 1997  3 107 214 10    . 31  . 37  .
563D1992     RIDGE        15S1987      1987 1   11903  6.0 1    12066 30 2 2 1 1    12129  29 1 1 2 2 1992  5 163 226  .    .  .  .  .  .
563D1995     563S1994     4S1988       1988 1   13019  4.3 3    13095 28 2 2 2 1    13207  53 4 4 3 2 1995  7  76 188  .    .  .  .  .  .
563D1996     553T1995     31D1991      1991 1   13366  4.7 5    13461 24 2 2 2 1    13573  39 2 3 3 2 1996  5  95 207  .    .  .  .  .  .
563D2000     595D1997     27D1995      1995 1   14838  5.5 1    14939 50 4 4 3 1    15001  62 4 4 3 2 2000  5 101 163 19    . 35  . 62  .
563D2002     540D2000     19D1998      1998 1   15571  6.5 1    15671 37 3 3 3 1    15749  48 3 4 2 2 2002  4 100 178 24    . 28  . 48  .
563D2003     514D2001     144S1999     1999 1   15930  5.0 1    16001 30 2 2 3 1    16116  63 4 5 4 2 2003  4  71 186 26    . 34  . 63  .
563S1993     569D1992     38S1992      1992 1   12305  3.5 2    12408 25 3 2 2 1    12472  30 1 2 1 1 1993  1 103 167  2    . 26  . 30  .
563S1994     504S1993     62D1992      1992 1   12644  5.2 1    12719 38 4 4 4 1    12822  80 5 5 4 1 1994  2  75 178  3    . 33  . 80  .
563S1997     554S1993     25D1993      1993 1   13733  7.0 1    13840 39 4 4 3 1    13947  43 3 3 3 1 1997  4 107 214 10    . 31  . 43  .
563S1999     536S1997     44D1992      1992 1   14466  5.1 1    14526 38 5 4 5 1    14660  75 5 5 5 1 1999  7  60 194 16    . 36  . 75  .
563S2005     627D2001     69D2002      2002 1   16664  7.0 1    16803 41 2 3 3 1    16852  62 5 4 5 1 2005  3 139 188 32    . 32  . 62  .
563S2007     611D2005     28D2005      2005 1   17381  5.0 1    17477 45 5 5 5 1    17539  57 4 5 5 1 2007  2  96 158  .    .  .  .  .  .
564D1993     525D1992     52D1991      1991 1   12305  4.4 2    12408 23 2 2 2 1    12472  28 1 2 1 2 1993  2 103 167  2    . 22  . 28  .
564D1996     553T1995     31D1991      1991 1   13366  4.2 3    13461 27 2 3 3 1    13573  31 1 2 2 2 1996  5  95 207  9    . 28  . 31  .
564D1999     574S1997     144S1996     1996 1   14466  4.2 1    14526 28 4 3 3 1    14660  52 3 3 3 2 1999  3  60 194 16    . 32  . 52  .
564D2000     567S1999     58T1997      1997 1   14838  4.8 2    14939 43 4 4 4 1    15001  45 2 3 2 2 2000  3 101 163 20    . 32  . 45  .
564D2003     514D2001     144S1999     1999 1   15930  4.8 1    16001 29 1 1 2 1    16116  63 4 4 3 2 2003  4  71 186 26    . 34  . 63  .
564S1994     509S1992     57T1990      1990 1   12645  5.5 1    12719 35 3 4 4 1    12822  61 3 4 3 1 1994  4  74 177  3    . 35  . 61  .
564S2006     602D2005     18S2004      2004 1   17031  5.0 1    17127 35 2 2 3 1    17197  44 2 3 3 1 2006  2  96 166 34    . 29  . 44  .
564S2007     572S2006     126D2004     2004 1   17382  7.0 1    17477 41 3 4 4 1    17539  53 5 5 4 1 2007  3  95 157  .    .  .  .  .  .
564T1997     563S1994     34S1995      1995 1   13733  3.8 1    13840 33 3 3 3 1    13947  48 4 4 4 3 1997  2 107 214 10    . 33  . 48  .
565D1992     WALKER89     34YTCG1989   1989 1   11904  4.6 3    12066 40 3 3 4 1    12129  52 4 4 3 2 1992  3 162 225  .    .  .  .  .  .
565D1995     563S1994     9T1993       1993 1   13019  5.6 1    13095 36 4 4 5 1    13207  58 4 4 4 2 1995  2  76 188  5    . 33  . 58  .
565D1999     581D1996     40D1997      1997 1   14466  4.0 1    14526 30 2 2 2 1    14660  55 3 4 3 2 1999  2  60 194 16    . 32  . 55  .
565D2000     568D1999     76T1997      1997 1   14838  5.5 1    14939 43 3 4 4 1    15001  59 4 4 4 2 2000  3 101 163 19    . 30  . 59  .
565D2003     616S2001     48D2000      2000 1   15930  3.0 1    16001 23 2 2 2 1    16116  53 3 4 2 2 2003  3  71 186 26    . 34  . 53  .
565D2004     502S2002     76T1997      1997 1   16292  4.0 1    16409 35 4 4 3 1    16485  47 4 5 3 2 2004  7 117 193 29    . 36  . 47  .
565D2005     507S2003     85T2002      2002 1   16664  4.0 1    16803 36 3 3 3 1    16852  38 3 3 4 2 2005  3 139 188 32    . 30  . 38  .
565D2006     611D2005     101D2001     2001 1   17031  4.0 1    17127 28 2 2 2 1    17197  52 3 4 3 2 2006  5  96 166 34    . 31  . 52  .
565S1996     92-035       36D1994      1994 1   13366  6.0 1    13461 39 3 4 3 1    13573  45 3 3 2 1 1996  2  95 207  7    . 32  . 45  .
565T1993     569D1992     54T1992      1992 1   12308  5.0 2    12408 23 2 2 3 1    12472  28 1 1 1 3 1993  1 100 164  2    . 20  . 28  .
565T1997     563S1994     34S1995      1995 1   13733  5.0 3    13840 48 3 4 3 1    13947  61 4 5 4 3 1997  2 107 214 12    . 34  . 61  .
566D1993     92-035       7D1986       1986 1   12309  5.7 2    12408 19 1 1 1 1    12472  29 1 1 1 2 1993  7  99 163  2    . 16  . 29  .
566D1994     509S1992     55D1990      1990 1   12646  4.7 1    12719 33 3 3 3 1    12822  58 4 4 4 2 1994  4  73 176  3    . 31  . 58  .
566D1995     4035         4ZAYRE1990   1990 1   13019  7.5 1    13095 35 3 3 3 1    13207  46 3 4 4 2 1995  5  76 188  5    . 26  . 46  .
566D1996     563S1994     56D1992      1992 1   13366  5.0 1    13461 32 2 3 3 1    13573  42 3 3 3 2 1996  4  95 207  7    . 31  . 42  .
566D2001     568D1999     82S1999      1999 1   15207  5.5 1    15306 42 5 5 5 1    15383  53 4 4 4 2 2001  2  99 176 22    . 29  . 53  .
566D2002     514D2001     130D2000     2000 1   15572  5.1 1    15671 31 2 3 3 1    15749  41 3 4 4 2 2002  2  99 177 24    . 31  . 41  .
566D2005     507S2003     85T2002      2002 1   16664  4.5 1    16803 34 2 2 3 1    16852  41 3 3 3 2 2005  3 139 188 32    . 33  . 41  .
566S1992     WALKER89     33D1990      1990 1   11906  7.0 9    12066 36 3 3 2 1    12129  46 2 2 2 1 1992  2 160 223  .    .  .  .  .  .
566S1999     595D1997     58T1997      1997 1   14466  5.2 1    14526 35 3 3 4 1    14660  60 4 4 3 1 1999  2  60 194 16    . 35  . 60  .
567D1992     102Y         14T1987      1987 1   11907  4.9 1    12066 38 3 3 4 1    12129  47 3 3 3 2 1992  5 159 222  .    .  .  .  .  .
567D1993     92-035       7D1986       1986 1   12309  6.2 2    12408 17 2 2 2 1    12472  28 1 2 1 2 1993  7  99 163  .    .  .  .  .  .
567D1995     4397         29D1988      1988 1   13019  4.5 1    13095 36 4 4 4 1    13207  49 4 4 5 2 1995  7  76 188  5    . 28  . 49  .
567D1996     563S1994     56D1992      1992 1   13366  4.0 1    13461 30 2 2 3 1    13573  44 3 3 3 2 1996  4  95 207  7    . 31  . 44  .
567D1997     3721         24S1993      1993 1   13733  6.0 1    13840 30 2 2 2 1    13947  49 3 3 3 2 1997  4 107 214 10    . 35  . 49  .
567D1998     609D1996     51D1994      1994 1   14105  4.3 1    14204 34 3 3 3 1    14312  56 4 4 3 2 1998  4  99 207 13    . 36  . 56  .
567D2001     540D2000     37D1998      1998 1   15207  6.0 1    15306 30 2 2 2 1    15383  49 3 3 3 2 2001  3  99 176 22    . 31  . 49  .
567D2003     504S2002     154D1999     1999 1   15930  4.8 1    16001 29 2 3 3 1    16116  58 4 5 4 2 2003  4  71 186 26    . 37  . 58  .
567D2004     627D2001     67D2002      2002 1   16292  6.0 1    16409 23 2 3 1 1    16485  37 3 3 3 2 2004  2 117 193 29    . 32  . 37  .
567D2005     516D2004     82D2000      2000 1   16664  6.0 1    16803 38 3 3 3 1    16852  47 3 3 4 2 2005  5 139 188 32    . 32  . 47  .
567D2006     602D2005     135D2003     2003 1   17031  6.0 1    17127 38 3 2 3 1    17197  43 3 3 3 2 2006  3  96 166 34    . 27  . 43  .
567D2007     555S2006     121S2005     2005 1   17382  6.5 1    17477 43 3 4 5 1    17539  51 3 3 3 2 2007  2  95 157  .    .  .  .  .  .
567S1994     509S1992     40D1990      1990 1   12646  8.5 1    12719 43 4 4 3 1    12822  58 4 3 3 1 1994  4  73 176  3    . 30  . 58  .
567S1999     574S1997     95D1996      1996 1   14466  4.0 2    14526 34 5 5 5 1    14660  71 5 5 5 1 1999  3  60 194 17    . 37  . 71  .
568D1992     102Y         14T1987      1987 1   11907  4.5 1    12066 40 4 4 4 1    12129  55 4 3 4 2 1992  5 159 222  .    .  .  .  .  .
568D1997     3721         24S1993      1993 1   13733  6.5 1    13840 29 3 2 2 1    13947  46 3 3 3 2 1997  4 107 214 10    . 32  . 46  .
568D1999     31           49D1995      1995 1   14467  4.2 1    14526 31 4 4 4 1    14660  64 4 4 4 2 1999  4  59 193 16    . 34  . 64  .
568D2000     556S1998     140D1996     1996 1   14838  5.3 1    14939 39 4 4 4 1    15001  50 2 3 2 2 2000  4 101 163 19    . 29  . 50  .
568D2002     540D2000     134D1999     1999 1   15572  7.0 1    15671 48 4 4 4 1    15749  48 3 4 3 2 2002  3  99 177 24    . 31  . 48  .
568D2003     540D2000     131S2000     2000 1   15930  5.5 1    16001 31 2 2 2 1    16116  59 3 3 3 2 2003  3  71 186 26    . 34  . 59  .
568D2004     502S2002     136D2001     2001 1   16293  8.0 1    16409 55 3 3 3 1    16485  49 4 3 3 2 2004  3 116 192 29    . 30  . 49  .
568D2005     516D2004     82D2000      2000 1   16664  4.0 1    16803 25 3 2 2 1    16852  38 3 3 3 2 2005  5 139 188 32    . 30  . 38  .
568D2006     602D2005     135D2003     2003 1   17031  5.0 1    17127 33 2 2 3 1    17197  53 3 3 4 2 2006  3  96 166 34    . 32  . 53  .
568S1993     525D1992     6S1986       1986 1   12309  7.0 2    12408 32 4 4 4 1    12472  35 3 3 2 1 1993  7  99 163  2    . 26  . 35  .
568S1998     591D1997     74D1996      1996 1   14105  4.0 3    14204 33 2 2 2 1    14312  55 3 3 4 1 1998  2  99 207 15    . 37  . 55  .
568S2007     555S2006     38D2001      2001 1   17382  6.0 1    17477 37 2 3 3 1    17539  51 4 4 4 1 2007  6  95 157  .    .  .  .  .  .
568T1994     92-035       67D1988      1988 1   12647  5.0 3    12719 29 2 3 2 1    12822  55 3 3 2 3 1994  6  72 175  .    .  .  .  .  .
569D1992     102Y         54D1988      1988 1   11914  3.3 3    12066 46 5 5 4 1    12129  57 3 4 4 2 1992  4 152 215  .    .  .  .  .  .
569D1995     4397         34D1991      1991 1   13021  5.5 1    13095 27 3 3 3 1    13207  46 3 3 3 2 1995  4  74 186  5    . 31  . 46  .
569D1996     92-035       7D1989       1989 1   13366  3.6 3    13461 43 3 4 4 1    13573  49 4 4 4 2 1996  7  95 207  9    . 33  . 49  .
569D1997     554S1993     41D1993      1993 1   13733  7.0 1    13840 28 2 3 2 1    13947  45 3 3 4 2 1997  4 107 214 10    . 33  . 45  .
569D2000     568D1999     19T1997      1997 1   14839  5.0 1    14939 41 3 4 4 1    15001  53 4 4 4 2 2000  3 100 162 19    . 30  . 53  .
569D2001     650D2000     107S1998     1998 1   15207  3.8 1    15306 30 2 2 2 1    15383  44 2 2 3 2 2001  3  99 176 22    . 30  . 44  .
